,author,content,game_id,inserted_at,post_no
9386,MortFeld,"Actually idk. This wheme ISO is particularly bad. Still feels like town, maybe having a bad game. Replaced into a pressured slot so maybe that's why?",71675,2017-05-12 00:56:00,1384
9387,Ircher," 
Which do you disagree with? Myself?",71675,2017-05-12 00:56:00,1385
9388,PenguinPower,You and Hikari is dropping.  I don't understand his rush.,71675,2017-05-12 00:56:00,1386
9389,TwoFace,"
So why aren't you voting wheme?",71675,2017-05-12 00:56:00,1387
9390,MortFeld,"
If he's scum you're not going to prove it using the argument you've presented because town!Wheme would absolutely do that.",71675,2017-05-12 00:58:00,1388
9391,Ircher,"
Today I was busy and this game has mostly been kinda boring tbqh.",71675,2017-05-12 00:58:00,1389
9392,PenguinPower,Ok.  I don't see how the fun/boring level of the game is relevant to voting patterns.,71675,2017-05-12 00:59:00,1390
9393,MortFeld,Sorry everyone for dropping in activity hope I didn't contribute to game's boringness. Actually maybe said boringness contributed to my drop in activity.,71675,2017-05-12 00:59:00,1391
9394,Ircher,"It's called compromise.

Also, when my reads aren't very strong, I am generally okay w/ lynching anyone who isn't someone I'm against lynching. Boring games contribute to those not-so-strong reads.",71675,2017-05-12 01:01:00,1392
9395,Ircher,"

This 100% and no idea why the vc is in my post.",71675,2017-05-12 01:02:00,1393
9396,TwoFace,"
To do realize scum are going to try and copy their town games right?

He was at l-1 to basically nothing and he's done jack squat between that time period. Typically when a townie is given a pardon they use it to redeem themselves. He hasn't.",71675,2017-05-12 01:04:00,1394
9397,Ircher,"
The vote wasn't OMGUS. And OMGUS is a ""scumtell"" anyway that works like 1% of the time.",71675,2017-05-12 01:04:00,1395
9398,TwoFace,"
Did you ever explain this?",71675,2017-05-12 01:06:00,1396
9399,Ircher,"
Umm.... I honestly don't see this as a fair assessment of what I've done this game.",71675,2017-05-12 01:07:00,1397
9400,Ircher,"
Town watcher is by no means a common role. It's not a rare role, but scum watcher is more likely.",71675,2017-05-12 01:09:00,1398
9401,MortFeld,"
No, ty for reminding. I'll explain after my shift",71675,2017-05-12 01:09:00,1399
9402,Ircher,"
Ok, I guess 'm wrong on scum/town watcher. But that's still not common.",71675,2017-05-12 01:10:00,1400
9403,Hikari Link,"
Who care how much time is left? This game is over 50 fucking pages on day one and we're going in a giant, stagnating circle. I want this game to actually go somewhere, so I'm fine with lynches that get info. 

If I were scum, why would I be so desperate to end the day? I'm almost universally heralded as town, so I'm in no danger of getting lynched and I've got a good chance of drawing the Doc on me, which would help my team. All I'd need to do is run out the clock and things would be just peachy for me.",71675,2017-05-12 01:13:00,1401
9404,Ircher,"
This actually makes me slightly tr Wheme -- I've seen quite a few self-votes but practically all of them have been town w/ the exception of self-hammers.",71675,2017-05-12 01:14:00,1402
9405,WhemeStar,"

Man that scum game was horrible, would of lost if RC wasn't my partner lol.",71675,2017-05-12 01:15:00,1403
9406,Ircher,"
This also reads as town based on my experience w/ this stuff.",71675,2017-05-12 01:16:00,1404
9407,PenguinPower,"

Um, because there have been quite a few replacements, and I don't get the rush to end discussion. Your fluid voting, without regard to alignment, doesn't make sense as either alignment, tbh.

I actually never mentioned anything regarding your second paragraph, so, won't address.",71675,2017-05-12 01:17:00,1405
9408,MortFeld,"
At the very least it's not a slip.",71675,2017-05-12 01:17:00,1406
9409,WhemeStar,GUYS STOP PENGUIN IS TOWN I KNOW IT UNVOTE,71675,2017-05-12 01:18:00,1407
9410,WhemeStar,"

Tried to tell Hikari that.",71675,2017-05-12 01:18:00,1408
9411,PenguinPower,"

?

Explain?",71675,2017-05-12 01:19:00,1409
9412,WhemeStar,"

Uh just a gut feeling. I think if you were scum you would of subtly hopped on my wagon

""After a quick Iso of Wheme, it is really trash and blah blah blah... couple reasons. then a vote on me. """,71675,2017-05-12 01:20:00,1410
9413,Ircher,"
Quote me some non-hammer examples.",71675,2017-05-12 01:20:00,1411
9414,WhemeStar,"Soooo Ircher why you fine with voting me, and then have me as a slight toweread???

Please explain good sir.",71675,2017-05-12 01:20:00,1412
9415,PenguinPower,@wheme:  Well...yeah...I said that.,71675,2017-05-12 01:20:00,1413
9416,MortFeld,"
You really need to stop doing this. You will do it as scum and you will never be able to do it as town again.",71675,2017-05-12 01:22:00,1414
9417,WhemeStar,"

Wait you did what i just explained?",71675,2017-05-12 01:22:00,1415
9418,WhemeStar,"

Do what? Im so lost right now.",71675,2017-05-12 01:22:00,1416
9419,MortFeld,Purposefully create a bad ISO so scum jump on it,71675,2017-05-12 01:23:00,1417
9420,WhemeStar,"Well thats how I play.

I look at who scum reads me, look at WHY they SR me, and then evaluate them

I also look at who TR's me, possibly for no reason. and evaluate them.",71675,2017-05-12 01:24:00,1418
9421,TwoFace,I hate meta but your play here is completely different than shizaro mafia.,71675,2017-05-12 01:27:00,1419
9422,WhemeStar,"

Shaz mafia was different sooooooooo",71675,2017-05-12 01:30:00,1420
9423,Ircher,"
I said that before I read those posts.

My reads have changed, and I no longer feel as confident in lynching you right now.",71675,2017-05-12 01:33:00,1421
9424,WhemeStar,"

But if I do it as town every game, people will TR me for doing it when I'm scum  ",71675,2017-05-12 01:33:00,1422
9425,WhemeStar,lol,71675,2017-05-12 01:33:00,1423
9426,TwoFace,Obviously. So if you're town why have you decided to just troll all game and do nothing? I don't understand. Why would you intentionally play against your win condition like you are now if you are town?,71675,2017-05-12 01:34:00,1424
9427,WhemeStar,Gimme a sec.,71675,2017-05-12 01:35:00,1425
9428,Ircher,"No, it becomes NAI when you do it as scum as well.

Pedt: I wonder as well....",71675,2017-05-12 01:35:00,1426
9429,PenguinPower,"

I will now lynch this regardless of alignment.",71675,2017-05-12 01:36:00,1427
9430,Hikari Link,"Wheme, if I'm understanding correctly, you are handicapping your town game so that you aren't obvious as scum. I feel like you would be better served elevating your scum game. Better to be an asset to your team than to be a hindrance.",71675,2017-05-12 01:37:00,1428
9431,Hikari Link,"PP, you got nothing to say to my response to you?",71675,2017-05-12 01:37:00,1429
9432,PenguinPower,"Not sure what you're talking about.  I responded.  

The dude trying to create a truth tell is more concerning right now.",71675,2017-05-12 01:39:00,1430
9433,TwoFace,"
Half of the players on this site are doing this. ive been saying this since i got here. Players don't know how to play as scum so they dumb down their town play so they can skate by as scum. 

It's why people get mad at me for pushing scummy people and being wrong. They should be mad at the people playing bad but whatever.",71675,2017-05-12 01:41:00,1431
9434,WhemeStar,"

Uhm no thats wrong.",71675,2017-05-12 01:41:00,1432
9435,TwoFace,"
Yeah he did basically admit that's what he's doing",71675,2017-05-12 01:42:00,1433
9436,WhemeStar,1422 was joke post. sorry if you guys take everything seriously,71675,2017-05-12 01:42:00,1434
9437,Ircher,"
Yeah, it is an issue when players intentionally do it. But I always assume good faith.",71675,2017-05-12 01:42:00,1435
9438,WhemeStar,"hence the ""lol"" right after.",71675,2017-05-12 01:42:00,1436
9439,PenguinPower,VOTE: wheme,71675,2017-05-12 01:43:00,1437
9440,TwoFace,"
There was no lol",71675,2017-05-12 01:43:00,1438
9441,PenguinPower,Nope. Sorry.  Nope.,71675,2017-05-12 01:43:00,1439
9442,Ircher,"That was by no means clear.
Pedit: Yes, there was.",71675,2017-05-12 01:43:00,1440
9443,PenguinPower,"

There was an ""lol"" in the post after.",71675,2017-05-12 01:44:00,1441
9444,Ircher,"

....",71675,2017-05-12 01:44:00,1442
9445,WhemeStar,"VOTE: MMM 

maybe.",71675,2017-05-12 01:45:00,1443
9446,Hikari Link,"
Sorry, it got lost in the shuffle. I'll respond to your response shortly.


I get where you are coming from and it does feel that way sometimes. I might just be more willing to give people the benefit of the doubt that they genuinely think thew way they are playing is good and they are trying to get better. You gotta walk before you can run.


Could you please explain the correct interpretation then?",71675,2017-05-12 01:45:00,1444
9447,Ircher,"
Are you seriously going to argue about boundaries?",71675,2017-05-12 01:45:00,1445
9448,PenguinPower,"

How am I arguing?",71675,2017-05-12 01:46:00,1446
9449,Ircher,"
Nah, I think Penguin is a better lynch.",71675,2017-05-12 01:46:00,1447
9450,TwoFace,"
Oh my bad",71675,2017-05-12 01:46:00,1448
9451,WhemeStar,"The correct interpretation is that the post was a joke post, wasn't serious at all..",71675,2017-05-12 01:47:00,1449
9452,Ircher,"
Nvm, I totally misread the quote pyramid's bbcode.",71675,2017-05-12 01:47:00,1450
9453,TwoFace,Ok goodnight. Hopefully wheme is lynched and I wake up to birds chirping and sun shining,71675,2017-05-12 01:48:00,1451
9454,Hikari Link,"
Yeah. And how many of those replacements are going to read the whole game and give an informed opinion on it? Not many, I'd wager. And even fewer as we drag Day 1 of this game on. Ultimately, I think the ending the day is healthier for this game as a whole.

I didn't say you said anything about that, but you certainly seem to have been throwing some shade my way for the past few pages because I want to get the day done.",71675,2017-05-12 01:48:00,1452
9455,WhemeStar,"UNVOTE: 

Hikari im TR you but idk why and now I'm not so Townreading you so much",71675,2017-05-12 01:49:00,1453
9456,Ircher,"We are lynching PP because despite how bad Wheme is, I can see both his and Transcend's play as coming from town, ever so slightly.",71675,2017-05-12 01:50:00,1454
9457,WhemeStar,"

Gnight Tf luv ya",71675,2017-05-12 01:50:00,1455
9458,WhemeStar,"

Ok but why",71675,2017-05-12 01:50:00,1456
9459,PenguinPower,"@Hikrai:  Yep.  Because it doesn't make sense.  But my vote is elsewhere for today, because you aren't nearly the scummiest, so how about you move on and maybe try to solidify a read.",71675,2017-05-12 01:50:00,1457
9460,Ircher,(Or we can policy-lynch RayFrost on the basis of Lynch-all-Lurkers),71675,2017-05-12 01:51:00,1458
9461,PenguinPower,"

Lmfao.",71675,2017-05-12 01:51:00,1459
9462,Ircher,"
PoE. I have slight townreads on about 80% of the players in this game. PP isn't one of them.",71675,2017-05-12 01:51:00,1460
9463,WhemeStar,"

No.",71675,2017-05-12 01:52:00,1461
9464,WhemeStar,Tarkus where you at buddy i think your town but we need you,71675,2017-05-12 01:52:00,1462
9465,Ircher,"My lynch pool current is {Penguin, Tarkus, Rayfrost} for PoE related reasons.",71675,2017-05-12 01:53:00,1463
9466,WhemeStar,"

Bad lynch pool btw",71675,2017-05-12 01:54:00,1464
9467,Hikari Link,"
Not particularly interested right now. I'm just gonna keep on sheeping the big wagon today and see where the chips fall. I've got a solid read that I want to lynch, but we can't do it until at least Day 2 or 3 (fitz). So let's get to the point where we can either prove or disprove his claim.",71675,2017-05-12 01:54:00,1465
9468,PenguinPower,"

Could you explain...this is a new revelation for you. I mean, putting reads to words and all.",71675,2017-05-12 01:54:00,1466
9469,PenguinPower,"

I can actually get behind that...doesn't mean you should be shotgunning the D1 lynch though.",71675,2017-05-12 01:55:00,1467
9470,Hikari Link,"
You've got experience with this game. I know you know that Day 1 is usually a wash. Could we nail scum? Sure. Are we likely to? Not at all. We're speculating to the nth degree at this point and our Double Voter has it out for people who play a really anti-town game, regardless of whether or not they are likely to be town. I can't be fucked to give two fucks about who we lynch at this point, because it's all meaningless and built on a foundation of ignorance, misinformation, and falsehoods. I'm sorry, but I just want Day 1 over so that hopefully we can get some semblance of a real game going.",71675,2017-05-12 02:01:00,1468
9471,PenguinPower,Fair point.,71675,2017-05-12 02:06:00,1469
9472,PenguinPower,"I mean, I don't necessarily agree, but I understand.",71675,2017-05-12 02:06:00,1470
9473,Gamma Emerald,"
This is shit. Bring your scumgame up, don't bring your towngame down.",71675,2017-05-12 02:08:00,1471
9474,Hikari Link,"
That's okay, not everybody has to agree on everything all the times. As long as I was able to clearly convey my viewpoint, I'm satisfied.",71675,2017-05-12 02:08:00,1472
